area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
51013,1,722511,78,0,2022,1,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,15,15,15,160838,0,0,825,,10.09,7.37,7.35,7.19,7.71,0,0,1.06,,-1,-50,0,0,-24,-61.5,-23,-60.5,20904,14.9,0,0,0,0,474,135
51013,1,722511,78,0,2022,2,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,15,22,28,195357,0,0,694,,10,7.15,10.26,12.88,8.03,0,0,0.79,,-1,-50,-1,-6.2,7,46.7,10,55.6,72661,59.2,0,0,0,0,116,20.1
51013,1,722511,78,0,2022,3,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,30,26,26,281130,0,0,791,,9.82,13.03,11.48,11.49,10.81,0,0,0.9,,-1,-50,1,3.4,-6,-18.8,-7,-21.2,4906,1.8,0,0,0,0,113,16.7
51013,1,722511,78,0,2022,4,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,26,25,25,302758,0,0,919,,9.75,11.5,11.1,11.07,11.41,0,0,1.02,,-1,-50,-6,-18.8,-4,-13.8,0,0,108777,56.1,0,0,0,0,398,76.4
51013,5,722511,78,0,2022,1,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,258,5434,5557,5559,41995860,32269954,236101,586,,1.15,0.96,0.97,0.96,0.69,1.25,1.11,0.71,,8,3.2,1193,28.1,1234,28.5,1080,24.1,12607803,42.9,9223212,40,63335,36.7,66,12.7
51013,5,722511,78,0,2022,2,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,265,5756,5936,6002,50385419,15398846,119732,657,,1.17,0.98,0.99,0.98,0.73,2.23,1.87,0.74,,15,6,1063,22.7,1049,21.5,713,13.5,11518759,29.6,1567187,11.3,1999,1.7,54,9
51013,5,722511,78,0,2022,3,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,269,6060,6146,6004,53054712,11397002,113078,672,,1.13,0.97,0.99,1,0.73,1.69,1.74,0.74,,16,6.3,496,8.9,571,10.2,509,9.3,9091787,20.7,-24633,-0.2,4756,4.4,62,10.2
51013,5,722511,78,0,2022,4,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,272,5974,5993,5962,50819964,8772222,83842,654,,1.13,1,1,0.99,0.73,1.7,1.69,0.74,,14,5.4,427,7.7,405,7.2,364,6.5,2681385,5.6,-857621,-8.9,-22953,-21.5,-10,-1.5
51059,1,722511,78,0,2022,1,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,3,2,2,42798,0,0,1411,,5.02,0.41,0.27,0.27,0.62,0,0,1.95,,0,0,-32,-91.4,-46,-95.8,-23,-92,-240283,-84.9,0,0,0,0,806,133.2
51059,1,722511,78,0,2022,2,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,4,4,4,63253,0,0,1216,,5.01,0.53,0.52,0.51,0.8,0,0,1.53,,0,0,-41,-91.1,-17,-81,-17,-81,-149519,-70.3,0,0,0,0,652,115.6
51059,1,722511,78,0,2022,3,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,4,4,4,61972,0,0,1192,,5,0.49,0.5,0.5,0.72,0,0,1.45,,0,0,-17,-81,-16,-80,-15,-78.9,-216536,-77.7,0,0,0,0,121,11.3
51059,1,722511,78,0,2022,4,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,4,4,4,64234,0,0,1235,,4.98,0.5,0.5,0.5,0.72,0,0,1.45,,0,0,-11,-73.3,-6,-60,-12,-75,-248837,-79.5,0,0,0,0,-527,-29.9
51059,5,722511,78,0,2022,1,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,911,17061,17239,17500,138800828,101964730,843856,618,,1.01,0.85,0.85,0.85,0.69,0.99,0.92,0.81,,70,8.3,2778,19.4,2899,20.2,2790,19,39691880,40,24534183,31.7,218267,34.9,90,17
51059,5,722511,78,0,2022,2,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,922,17769,18191,18785,152135865,43218707,404280,641,,1.02,0.85,0.85,0.86,0.67,1.42,1.49,0.79,,76,9,2522,16.5,2382,15.1,1784,10.5,28719209,23.3,1463881,3.5,34403,9.3,48,8.1
51059,5,722511,78,0,2022,3,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,939,18813,18589,17893,161031297,32091100,329180,672,,1.01,0.85,0.84,0.84,0.67,1.1,1.17,0.79,,63,7.2,1168,6.6,1240,7.1,981,5.8,19409455,13.7,-2557914,-7.4,-18384,-5.3,42,6.7
51059,5,722511,78,0,2022,4,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,964,18067,18387,18730,157653960,27307752,294571,659,,1.02,0.85,0.86,0.88,0.68,1.17,1.35,0.79,,67,7.5,758,4.4,852,4.9,935,5.3,6826420,4.5,-908286,-3.2,-13092,-4.3,-2,-0.3
24033,1,722511,78,0,2022,1,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,18,15,18,35526,0,0,161,,5.87,4.98,4.13,4.89,1.69,0,0,0.36,,0,0,14,350,10,200,7,63.6,20888,142.7,0,0,0,0,-8,-4.7
24033,1,722511,78,0,2022,2,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,13,15,14,55059,0,0,303,,5.84,3.43,3.87,3.59,1.99,0,0,0.55,,0,0,0,0,4,36.4,1,7.7,24409,79.6,0,0,0,0,112,58.6
24033,1,722511,78,0,2022,3,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,15,15,16,64989,0,0,326,,5.9,3.62,3.71,3.94,2.2,0,0,0.59,,0,0,7,87.5,5,50,3,23.1,40197,162.1,0,0,0,0,141,76.2
24033,1,722511,78,0,2022,4,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,16,16,17,97374,0,0,459,,5.93,4,4.01,4.24,3.26,0,0,0.8,,0,0,2,14.3,2,14.3,3,21.4,48586,99.6,0,0,0,0,191,71.3
24033,5,722511,78,0,2022,1,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,340,7021,7199,7247,43856836,36459486,621091,471,,0.88,0.7,0.71,0.71,0.72,0.95,0.81,1.01,,23,7.3,2716,63.1,1826,34,1556,27.3,14701426,50.4,12054972,49.4,-98989,-13.7,33,7.5
24033,5,722511,78,0,2022,2,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,348,7399,7511,7551,50969140,20756052,365004,524,,0.9,0.7,0.69,0.69,0.64,1.29,1.08,0.93,,17,5.1,1109,17.6,912,13.8,627,9.1,8566614,20.2,880042,4.4,-233077,-39,30,6.1
24033,5,722511,78,0,2022,3,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,361,7706,7705,7876,53992268,14451848,254724,535,,0.91,0.68,0.7,0.73,0.65,1.08,0.85,0.93,,32,9.7,399,5.5,492,6.8,789,11.1,5855642,12.2,-1400925,-8.8,-225241,-46.9,21,4.1
24033,5,722511,78,0,2022,4,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,371,7957,7955,7829,54372286,11896506,214187,529,,0.94,0.75,0.75,0.73,0.7,1.01,0.87,0.94,,38,11.4,943,13.4,798,11.1,687,9.6,6664921,14,195798,1.7,-124202,-36.7,12,2.3
51510,5,722511,78,0,2022,1,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,174,4158,4193,4468,30672597,23996636,196012,552,,1.16,1.5,1.49,1.56,1.38,2.09,1.79,0.91,,9,5.5,842,25.4,852,25.5,864,24,8486322,38.3,6024291,33.5,38340,24.3,53,10.6
51510,5,722511,78,0,2022,2,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,176,4725,4858,5022,38349021,12524805,130025,606,,1.16,1.61,1.63,1.68,1.41,3.29,3.47,0.86,,9,5.4,861,22.3,813,20.1,719,16.7,8556336,28.7,1220999,10.8,19893,18.1,43,7.6
51510,5,722511,78,0,2022,3,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,178,5169,5004,4820,41998192,9260539,100314,646,,1.14,1.71,1.68,1.68,1.48,2.79,2.75,0.87,,11,6.6,729,16.4,557,12.5,485,11.2,7318877,21.1,249033,2.8,14129,16.4,41,6.8
51510,5,722511,78,0,2022,4,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,184,4744,4746,4702,39372087,6256309,69720,640,,1.17,1.66,1.67,1.67,1.42,2.32,2.41,0.85,,17,10.2,449,10.5,421,9.7,427,10,5443328,16,429122,7.4,13305,23.6,33,5.4
11001,1,722511,78,0,2023,1,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,447,445,446,2376144,0,0,410,,4.27,47.66,46.07,46.49,22.43,0,0,0.48,,0,0,-1,-0.2,1,0.2,-1,-0.2,31623,1.3,0,0,0,0,6,1.5
11001,1,722511,78,0,2023,2,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,446,447,442,2413792,0,0,417,,4.12,45.86,45.13,44.64,19.78,0,0,0.44,,0,0,-3,-0.7,0,0,-2,-0.5,46356,2,0,0,0,0,9,2.2
11001,1,722511,78,0,2023,3,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,443,442,446,2377310,0,0,412,,4.15,44.17,45.15,45.41,20.65,0,0,0.46,,0,0,-2,-0.4,2,0.5,2,0.5,-14013,-0.6,0,0,0,0,-3,-0.7
11001,1,722511,78,0,2023,4,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,447,445,445,2445497,0,0,422,,4.19,42.84,42.95,42.76,18.31,0,0,0.43,,0,0,2,0.4,-2,-0.4,-3,-0.7,43163,1.8,0,0,0,0,8,1.9
11001,5,722511,78,0,2023,1,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1094,27704,28119,28758,281280456,204857388,4323147,767,,1,1.09,1.09,1.1,0.93,1.9,2.14,0.85,,63,6.1,4960,21.8,4830,20.7,4603,19.1,81173112,40.6,51770419,33.8,1033556,31.4,109,16.6
11001,5,722511,78,0,2023,2,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1111,30277,30603,30923,316573361,82351380,1801297,796,,0.97,1.15,1.15,1.14,0.97,2.8,2.85,0.85,,74,7.1,4527,17.6,4072,15.3,3517,12.8,46947728,17.4,-2561312,-3,-65042,-3.5,15,1.9
11001,5,722511,78,0,2023,3,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1121,30667,29963,29862,302767572,54735037,1214202,772,,0.97,1.12,1.12,1.13,0.94,2.06,2.11,0.83,,60,5.7,3191,11.6,2455,8.9,2372,8.6,23769347,8.5,-8015478,-12.8,-209323,-14.7,-9,-1.2
11001,5,722511,78,0,2023,4,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1136,30072,29847,29272,311240735,47253201,1077486,805,,0.98,1.15,1.14,1.12,0.95,2.07,2.22,0.83,,61,5.7,2080,7.4,1567,5.5,1220,4.3,31454547,11.2,-4948852,-9.5,-116988,-9.8,39,5.1
24031,5,722511,78,0,2023,1,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,618,12390,12324,12417,98412572,76243953,1216989,612,,0.82,0.8,0.79,0.79,0.64,1.09,1,0.81,,8,1.3,1359,12.3,1110,9.9,1001,8.8,18338473,22.9,11498270,17.8,171146,16.4,63,11.5
24031,5,722511,78,0,2023,2,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,617,12519,12763,13111,103930943,31430367,532924,625,,0.81,0.79,0.79,0.79,0.69,1.52,1.37,0.87,,-7,-1.1,757,6.4,837,7,865,7.1,11060100,11.9,-695234,-2.2,-6901,-1.3,29,4.9
24031,5,722511,78,0,2023,3,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,624,13437,13331,12680,103991152,21450075,373321,608,,0.81,0.82,0.81,0.8,0.69,1.23,1.11,0.85,,-10,-1.6,1069,8.6,1165,9.6,880,7.5,6146029,6.3,-907874,-4.1,-26013,-6.5,-13,-2.1
24031,5,722511,78,0,2023,4,,"Montgomery County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,643,12507,12320,12539,104364052,16843285,287088,645,,0.82,0.79,0.78,0.79,0.7,1.18,1.09,0.89,,5,0.8,682,5.8,408,3.4,572,4.8,8338425,8.7,-415787,-2.4,-24779,-7.9,24,3.9
24033,1,722511,78,0,2023,1,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,15,19,15,64232,0,0,303,,5.99,3.82,4.72,3.77,2.48,0,0,0.61,,0,0,-3,-16.7,4,26.7,-3,-16.7,28706,80.8,0,0,0,0,142,88.2
24033,1,722511,78,0,2023,2,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,18,16,15,95147,0,0,448,,5.94,4.41,3.83,3.6,3.03,0,0,0.77,,0,0,5,38.5,1,6.7,1,7.1,40088,72.8,0,0,0,0,145,47.9
24033,1,722511,78,0,2023,3,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,17,17,13,57558,0,0,283,,5.96,4.02,4.08,3.16,1.87,0,0,0.5,,0,0,2,13.3,2,13.3,-3,-18.8,-7431,-11.4,0,0,0,0,-43,-13.2
24033,1,722511,78,0,2023,4,,"Prince George's County, Maryland",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,14,15,17,65122,0,0,327,,6.01,3.2,3.44,3.85,1.93,0,0,0.55,,0,0,-2,-12.5,-1,-6.2,0,0,-32252,-33.1,0,0,0,0,-132,-28.8
24033,5,722511,78,0,2023,1,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,370,7751,7936,8220,54446265,43028295,722133,526,,0.95,0.73,0.74,0.76,0.74,1,0.84,1,,30,8.8,730,10.4,737,10.2,973,13.4,10589429,24.1,6568809,18,101042,16.3,55,11.7
24033,5,722511,78,0,2023,2,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,369,8421,8408,8396,59405948,22745699,394365,543,,0.93,0.76,0.74,0.73,0.71,1.45,1.23,0.95,,21,6,1022,13.8,897,11.9,845,11.2,8436808,16.6,1989647,9.6,29361,8,19,3.6
24033,5,722511,78,0,2023,3,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,373,8115,8075,8064,55304278,13002976,229242,526,,0.93,0.7,0.71,0.73,0.64,1.04,0.86,0.9,,12,3.3,409,5.3,370,4.8,188,2.4,1312010,2.4,-1448872,-10,-25482,-10,-9,-1.7
24033,5,722511,78,0,2023,4,,"Prince George's County, Maryland",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,391,8094,8123,8144,58164716,11332828,197724,551,,0.97,0.74,0.74,0.74,0.7,1.04,0.88,0.95,,20,5.4,137,1.7,168,2.1,315,4,3792430,7,-563678,-4.7,-16463,-7.7,22,4.2
51013,1,722511,78,0,2023,1,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,23,22,24,254872,0,0,852,,9.47,10.38,9.68,10.66,9.92,0,0,0.97,,0,0,8,53.3,7,46.7,9,60,94034,58.5,0,0,0,0,27,3.3
51013,1,722511,78,0,2023,2,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,25,26,27,267345,0,0,791,,11.21,10.98,11.16,11.52,9.39,0,0,0.84,,0,0,10,66.7,4,18.2,-1,-3.6,71988,36.8,0,0,0,0,97,14
51013,1,722511,78,0,2023,3,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,27,26,26,327851,0,0,958,,11.41,11.29,11.06,11.22,12.17,0,0,1.09,,0,0,-3,-10,0,0,0,0,46721,16.6,0,0,0,0,167,21.1
51013,1,722511,78,0,2023,4,,"Arlington County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,25,25,25,244489,0,0,752,,11.5,10.12,10.17,10.09,7.73,0,0,0.76,,0,0,-1,-3.8,0,0,0,0,-58269,-19.2,0,0,0,0,-167,-18.2
51013,5,722511,78,0,2023,1,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,272,5877,5819,5982,48971861,36595465,161400,639,,1.1,0.98,0.96,0.98,0.67,1.26,1.16,0.69,,14,5.4,443,8.2,262,4.7,423,7.6,6976001,16.6,4325511,13.4,-74701,-31.6,53,9
51013,5,722511,78,0,2023,2,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,233,6024,6155,6251,52628409,14199270,76714,659,,1.11,0.98,0.98,0.97,0.69,2.21,2.04,0.71,,-32,-12.1,268,4.7,219,3.7,249,4.1,2242990,4.5,-1199576,-7.8,-43018,-35.9,2,0.3
51013,5,722511,78,0,2023,3,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,239,6294,6292,6213,52516597,10204069,66143,645,,1.14,0.96,0.98,1,0.69,1.72,1.86,0.71,,-30,-11.2,234,3.9,146,2.4,209,3.5,-538115,-1,-1192933,-10.5,-46935,-41.5,-27,-4
51013,5,722511,78,0,2023,4,,"Arlington County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,246,6361,6287,6357,54853030,8947381,73395,666,,1.17,1.02,1.01,1.02,0.71,1.8,2.24,0.69,,-26,-9.6,387,6.5,294,4.9,395,6.6,4033066,7.9,175159,2,-10447,-12.5,12,1.8
51059,1,722511,78,0,2023,1,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,1,1,1,28224,0,0,2171,,4.84,0.13,0.12,0.13,0.34,0,0,2.72,,0,0,-2,-66.7,-1,-50,-1,-50,-14574,-34.1,0,0,0,0,760,53.9
51059,1,722511,78,0,2023,2,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,1,0,0,8893,0,0,2052,,5.55,0.12,0,0,0.1,0,0,2.34,,0,0,-3,-75,-4,-100,-4,-100,-54360,-85.9,0,0,0,0,836,68.8
51059,1,722511,78,0,2023,3,,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,,2.82,0,0,0,0,0,0,0,,-1,-50,-4,-100,-4,-100,-4,-100,-61972,-100,0,0,0,0,-1192,-100
51059,1,722511,78,0,2023,4,-,"Fairfax County, Virginia",Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,-2,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51059,5,722511,78,0,2023,1,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,978,18752,18780,18993,166646924,118364662,507966,680,,1.01,0.89,0.88,0.88,0.72,1.05,0.92,0.81,,67,7.4,1691,9.9,1541,8.9,1493,8.5,27846096,20.1,16399932,16.1,-335890,-39.8,62,10
51059,5,722511,78,0,2023,2,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,877,19016,19308,19917,165872389,41838422,203414,657,,1.03,0.87,0.87,0.88,0.67,1.49,1.29,0.76,,-45,-4.9,1247,7,1117,6.1,1132,6,13736524,9,-1380285,-3.2,-200866,-49.7,16,2.5
51059,5,722511,78,0,2023,3,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,880,19972,19646,19249,168466366,31036106,206692,660,,1.04,0.88,0.87,0.88,0.7,1.23,1.42,0.8,,-59,-6.3,1159,6.2,1057,5.7,1356,7.6,7435069,4.6,-1054994,-3.3,-122488,-37.2,-12,-1.8
51059,5,722511,78,0,2023,4,,"Fairfax County, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,891,19299,19411,19791,169393564,26090672,182340,668,,1.04,0.89,0.9,0.91,0.69,1.22,1.41,0.77,,-73,-7.6,1232,6.8,1024,5.6,1061,5.7,11739604,7.4,-1217080,-4.5,-112231,-38.1,9,1.4
51510,5,722511,78,0,2023,1,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,187,4650,4741,4898,37772441,28690334,127700,610,,1.16,1.66,1.71,1.74,1.58,2.32,1.89,0.93,,13,7.5,492,11.8,548,13.1,430,9.6,7099844,23.1,4693698,19.6,-68312,-34.9,58,10.5
51510,5,722511,78,0,2023,2,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,167,5063,5162,5416,43599749,12139741,54239,643,,1.19,1.79,1.8,1.85,1.65,3.48,2.62,0.91,,-9,-5.1,338,7.2,304,6.3,394,7.8,5250728,13.7,-385064,-3.1,-75786,-58.3,37,6.1
51510,5,722511,78,0,2023,3,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,164,5351,5258,5043,42684057,8554971,44642,629,,1.18,1.83,1.82,1.8,1.62,2.86,2.07,0.89,,-14,-7.9,182,3.5,254,5.1,223,4.6,685865,1.6,-705568,-7.6,-55672,-55.5,-17,-2.6
51510,5,722511,78,0,2023,4,,"Alexandria City, Virginia",Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,166,5024,4944,4967,42147191,6198992,38959,651,,1.19,1.8,1.78,1.79,1.58,2.43,2.06,0.88,,-18,-9.8,280,5.9,198,4.2,265,5.6,2775104,7,-57317,-0.9,-30761,-44.1,11,1.7
11001,1,722511,78,0,2024,1,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,446,441,443,2376229,0,0,412,,4.18,44.96,42.24,42.01,20.26,0,0,0.47,,0,0,-1,-0.2,-4,-0.9,-3,-0.7,85,0,0,0,0,0,2,0.5
11001,1,722511,78,0,2024,2,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,443,442,441,2431653,0,0,423,,4.29,41.97,41.56,41.52,18.26,0,0,0.44,,0,0,-3,-0.7,-5,-1.1,-1,-0.2,17861,0.7,0,0,0,0,6,1.4
11001,1,722511,78,0,2024,3,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,442,440,439,2361542,0,0,413,,4.43,41.55,41.6,41.22,18.94,0,0,0.46,,0,0,-1,-0.2,-2,-0.5,-7,-1.6,-15768,-0.7,0,0,0,0,1,0.2
11001,1,722511,78,0,2024,4,,District of Columbia,Federal Government,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,2,444,445,442,2429199,0,0,421,,4.44,42.33,41.92,42.83,17.52,0,0,0.41,,0,0,-3,-0.7,0,0,-3,-0.7,-16298,-0.7,0,0,0,0,-1,-0.2
11001,5,722511,78,0,2024,1,,District of Columbia,Private,NAICS 722511 Full-service restaurants,"County, NAICS 6-digit -- by ownership sector",All establishment sizes,1128,28431,28858,29277,290684674,208696056,4383396,775,,0.98,1.11,1.12,1.12,0.94,1.94,2.25,0.84,,34,3.1,727,2.6,739,2.6,519,1.8,9404218,3.3,3838668,1.9,60249,1.4,8,1
